0,1,2,3
3.384840038114605,1.1307306400998574,9.043780118176036,0
9.353626208128007,2.4081480321218276,0.2936350425386247,1
1.6227631308064572,5.370262652815323,0.36749163606443536,0
5.552114779552539,6.037278999356066,5.353610919260257,1
2.100273235311081,7.080707383616042,6.577673256982171,1
4.147825121543271,6.58888952027172,5.13356050108024,1
5.327004394950466,1.4834438571802278,8.82430287718985,0
3.7888082324365504,2.129229077358723,2.2714377963778976,0
9.721617010825678,0.5568814936543109,5.953590090166822,1
1.7107599896303938,3.117557237009966,8.146678662985583,0
8.199653253832466,9.825087708743501,7.230218895168732,0
1.6687960948541158,3.1749937085494495,8.04563618076845,0
1.063937198456446,4.726965469482494,5.869407231815123,0
2.665281476166471,7.343055663716601,6.517837841677579,1
9.805743833578102,1.0342730449742965,9.805067072609416,1
1.5170311956535698,0.7229778578979107,1.561579940272395,0
8.89332336430068,3.109412045086275,3.534938233884154,1
6.516102404144211,6.834005998625894,8.786717477829809,0
5.5507957541928,0.5813888146022084,6.097060841273077,0
4.210062772026488,8.74916391773989,6.400793358555427,1
9.57616064039901,0.4958285585120803,9.57093410668566,1
7.0214588782372145,9.643552162681678,6.070491122956419,1
7.565454884798674,9.193890399357077,6.4548222588151996,1
4.266909116501444,6.260367966713365,8.163382110496002,1
5.929983486621618,1.4088355730846536,2.81065960751934,0
9.680623853317323,0.6689665519240084,5.371726267096724,1
0.7687175865348495,5.228886689490762,6.254509033530157,1
4.61700654170368,0.885174803553026,6.98503620603163,0
6.1579385963593145,1.9811545833053867,0.3989032050592667,1
1.8308923182502757,4.155217914737007,4.5683899863725985,0
5.284167789342811,7.230689665228721,4.1942120603054,1
1.9932106454171805,2.6574534171652053,5.347467105543061,0
6.663477449888642,0.8979891794966732,3.148647259542691,0
6.440922260273297,4.748205885916712,6.15483891398042,1
2.151413376847687,2.009110130931994,2.6642551776301016,1
5.819856238032143,0.968792091213968,4.8991819658989,0
3.9920247863658567,9.645834473705596,6.757478083507986,1
6.47675216384094,6.286938129690461,3.091745989625517,1
0.6427954701050775,4.45031895740601,0.8675816103082434,1
4.1153863978987975,8.991669292127893,0.7099048558457433,1
9.61992475882001,8.58969394234483,9.70065158722903,1
1.8034615801772014,3.549284646009828,8.20788272524041,1
7.092496782290498,9.906347413980704,8.93974342054995,1
