0,1,2,3
4.478963316075667,4.736527990722779,4.3208011942846785,1
5.196937618559408,7.931356537156668,2.634929037166982,1
0.9067664188037117,7.290876242368909,6.606912563197868,1
2.4313399466097554,0.33961407117634734,7.1437693221547205,0
7.222008201170691,7.075132720799823,0.17342509877112833,1
2.5650080658491548,8.284651247748315,3.952288880439039,1
5.6111332372423375,0.8975982313963793,3.1936948748996796,0
8.7465416109499,5.397488330604807,8.41250014067498,1
9.07266492103225,0.24637608143021628,0.3008395814703646,1
0.0056184639696132965,9.581975900493934,2.245450744881415,1
7.956445602860889,7.774649068026935,6.278822033926819,1
6.132272364321558,6.533759768148332,3.684931429472794,1
3.9020475866243123,5.775664895861015,4.026105384696031,1
0.006775927802445958,2.327386520275038,3.6959750421290947,0
5.312092430701386,0.9842841432223981,5.592480591962209,0
3.242164369822471,4.9872076984372296,2.870020428709185,1
8.148964952919352,1.6312077694297245,0.9876114858063567,1
7.980523857410462,0.25933695891202757,1.7443410901782541,1
9.44783529338286,6.988721445308083,2.529847845388632,1
8.76379658350998,7.080535894635474,1.2316262438808934,1
5.987471945577727,0.40880240506567356,9.575906347427479,0
6.015240277518009,2.406800745658142,6.887582816160292,1
6.5435202410315565,8.437821731876546,8.381323630559423,1
9.53396074229258,9.407901637273115,0.5621274293297729,1
3.6634851414763836,5.300741495063828,0.62827755840559,1
6.889084326316347,5.080984954744078,2.904397179373438,1
0.9243667383393883,1.2377593480584836,7.260292088949528,0
4.826549770225017,0.34643912291609347,3.808273915090288,0
2.862506012418604,3.837759198272852,5.279328413683605,0
6.621502805271916,1.2363599046426377,5.268409195718734,0
1.4926310283599853,3.477634919134954,6.429406689395602,0
0.46848811531017165,4.760471203448887,0.30564572580908944,0
7.848729957049896,5.190178929399918,6.904980118703911,1
0.7838242996742373,3.3904517232474554,6.085337305708347,0
0.4829677024721468,5.033931837148308,0.3513076879833299,0
0.8655374667267357,8.80372876825547,0.17318665149284262,1
8.49133890755685,3.6607069587568986,5.110429563869445,1
1.6175905365674792,7.5747441044099775,4.674681810083593,1
0.3205248184883325,2.9831074188447992,4.125311471164012,0
4.736042460402194,8.192609974773736,3.411179904824361,1
7.226473136408292,7.8459469504672406,7.511176432264096,1
6.825270973439529,4.706439211378294,1.2463113669633241,1
3.2812561110938976,2.4588370960968664,4.7664062203657585,0
7.681972797876323,9.317624121500556,9.481078893807373,1
3.27992711810269,7.690556813202958,9.530462799225525,1
0.8654363441364865,7.6145917056134085,0.9921970490709231,1
4.325505455765594,2.57259252002921,2.6860601857323085,0
5.799612187274014,3.5237380112505887,7.216572533444161,1
2.6161653183078712,8.350759296082742,7.856938198862716,1
2.590922526275846,2.8875985119293555,6.923646812262878,0
3.307828366190072,2.937555927688015,3.881364012317726,0
8.696436838341784,7.376306996091593,5.253188691403805,1
1.7292390840974692,3.8622882079298506,7.538087226485626,0
7.5695069445486265,2.2670222672910576,5.930392219129931,1
9.31224124562741,9.471198170639761,9.367993830670633,1
6.401652906988767,8.096159997103468,2.0299411284382285,1
8.680666437566716,4.632476845208128,8.74943585360793,1
0.24978470085916027,0.6823084728146689,5.081156628956261,0
3.6562763854007208,0.6577925257075157,7.93468611609097,0
7.260651075722712,3.9873266745342963,3.576930854361504,1
5.3709793757502915,8.559083407514414,4.617534763439681,1
5.016801440725205,8.480833110841262,7.927607593794512,1
6.1592996912940245,1.2523167248113432,7.868407927599451,0
7.051138661720663,7.588999075746825,2.5554533184820216,1
7.8961034545081885,8.610142505341813,9.40399383199629,1
2.33566800901325,1.4983355998757542,9.2254598361072,0
3.4185359173677288,4.377578937925893,5.8788477821001885,0
8.506752029020156,1.9164829418209384,5.815606232600662,1
9.04368410442953,6.834018432341611,8.130053847610434,1
6.0665092281622615,4.07485122454068,1.8160158444320817,1
4.57711633729434,7.278753228193203,7.079322432038959,1
1.967928813184685,1.8032031918704539,4.832154620150501,0
2.346491111287503,4.087482559799131,5.11049904927395,0
7.00361526985641,2.4052088652441226,4.152087169153181,1
0.7430356417925121,0.5629474286389702,6.352240866295257,0
2.3440729913955227,2.8807582494448836,5.068416593028987,0
9.651351749218682,1.4305495291915438,6.771400774425497,1
2.882910012304883,0.14397005508674177,2.293058755031918,0
6.205746935268039,3.872322017117138,9.896531542616088,1
6.065997385856157,2.8663058738191527,1.8765632929799414,1
6.502050545928343,4.786733633224561,5.943862830106726,1
5.246221536801716,9.299045441323912,5.427337640285556,1
0.7161120398567078,7.926966642467233,1.9514168822935618,1
7.125591361011257,2.7225415800259345,0.9905229529933202,1
4.214571692262496,5.90130755783715,1.6683159722630159,1
0.38641279145885443,4.9512840322563925,5.619474516471209,0
4.75554829487913,9.277577305632429,4.186515877151692,1
6.108255500402201,0.7289310129377202,6.821342411522741,0
6.303601198407646,4.5160403189317275,8.356363403853777,1
0.7825074589076508,0.05871596981905092,4.428798412651711,0
5.067889820265554,8.33267203029528,1.2367487961047297,1
6.450410430770438,3.578434898321877,8.422029414977839,1
6.232546201420278,6.602051969728818,1.9160558535271621,1
4.948212693738604,2.721680461142837,5.959784850136756,0
9.227750845677702,3.0962298794406697,9.508023281675912,1
2.0899283019586576,6.0583702878040295,5.056999637510024,1
3.1744976155736424,7.8740282807887745,5.799323214139261,1
9.671608485650475,0.6086015763635122,6.33916048100446,1
0.8826082021206227,1.812558265809825,1.1148190821959414,0
7.701425241874254,7.79792814343748,8.809049097666696,1
8.07277071971819,6.564770580481472,2.4315230810579602,1
2.1087032887724453,6.716186748086349,5.869803286387172,1
5.825911080227489,3.2095077709891786,6.581526189386379,1
3.1019126000008876,7.612694077658517,7.271833564570949,1
2.6831737935033373,6.150755668287008,5.390583681720791,1
9.555170105004764,1.74273432546463,1.4656723331667465,1
4.440918134272238,4.091965034347629,9.551571501928734,1
9.627954231304733,3.2128089145074568,1.5031372537659493,1
4.011328404735371,3.8450329959851337,6.522679275626466,0
5.96275265771034,4.480249650388632,6.275589623353013,1
1.2998225855464973,4.667205831272108,4.41941395101489,0
3.798717901008153,8.580502351319813,4.255262165888798,1
6.299172960056275,1.0822839554310548,6.801910600582508,0
3.587408082091713,7.0445255576516566,5.623347272097163,1
7.494630197341788,8.1696457252233,9.153350581663824,1
3.211102008293963,2.562462377671472,1.0889225834844452,0
3.467895748044879,1.1070740725362593,3.7119987195751456,0
0.5124021820433311,4.508605475849232,7.912566227060772,0
1.5920725629676191,9.467749477687793,4.253630288170285,1
2.8295867854001266,6.445889370661172,2.2958589196624555,1
2.2173046731572796,5.746864350665087,9.844037946090056,0
5.933253045819075,9.10852132748577,3.9881936316968836,1
7.39048695094708,1.0088272633062234,2.7832967612889634,1
0.9086586924449225,6.58265712044848,0.11151715208070678,0
5.652474055407807,8.019958010837874,9.356618659630003,1
3.417630503112037,9.02098259520691,3.296285308146112,1
3.5389644424720847,8.897181124540607,3.5756278615444845,1
5.836728514130419,6.752248458917793,5.653762992304289,1
7.921750481510335,9.438667329454628,9.586541194013021,1
9.648475512901175,7.73397180855171,2.840627059737634,1
4.677259549946462,3.2296212999279437,6.290863886554655,0
7.604202083710686,0.9910242725109486,7.164469085940274,1
5.2458481332470965,2.0610914108320344,2.028779419271234,0
7.975533788185853,8.377163354308069,6.928647604015504,1
8.970051220550516,5.049790431835456,5.944582766043702,1
0.568647054113347,0.44575862767584074,8.631976524102056,0
8.239713212875325,2.0662160194456747,5.281299755607096,1
1.7701140501024903,9.534952808748207,2.978100425776,1
9.743607771418791,6.8542127899912835,4.812482335578774,1
1.3789091837361278,4.255325930931006,4.42804607479252,0
6.55888764622003,7.694129661936299,2.2742328364177657,1
7.04164962864211,4.4956160060921295,2.7146502861312882,1
6.951772030319745,0.46373482741335903,6.409589972105777,0
4.365514526752129,4.779986996314435,0.8587108759127038,1
9.35698960770932,8.404480555350066,4.3962460599215305,1
3.3430750698287137,9.859366060461372,0.19031049057803062,1
1.7997703071741966,7.0443735507154495,3.289875715221975,1
2.0224919849185863,7.178637459189323,8.386622880112624,1
4.68851009812875,4.318772794596759,9.159736459333331,1
8.817059429534698,3.5654926832650014,4.167861972293191,1
3.5857404172238994,4.52505768629,3.013118399666311,1
3.423336860518943,8.000455009130654,3.624893835000804,1
2.647272741265969,9.684456132880856,1.7968132876745146,1
1.440303528462965,8.41025157516629,9.770277498549966,1
8.87751080323398,3.313448403981234,5.007248803733618,1
1.3779351271367712,1.1057507650996967,2.255411368299738,0
6.424837044583509,9.14260929745798,7.513574495578348,1
6.512191032649756,2.79914757168641,7.832349345339505,1
1.9162896056108092,8.784104705201026,3.647183858534131,1
5.684223130677976,8.69307167899274,3.1588481446473393,1
3.945012206989201,0.04175466305411435,9.60414032891978,0
2.702628252653666,3.1679904477565413,4.98109962253071,0
4.63924277097644,8.567936864605114,2.5807794995196254,1
6.226087862919983,2.3619982230052763,7.407782936860033,1
7.862766136429965,4.66209889693763,1.5258778984039667,1
3.698514980415182,9.866016571711956,3.188865586214913,1
8.988083123729663,2.532608050629095,4.335102499109091,1
4.01008525952141,9.192964016758024,9.218994202775596,1
4.569444211580046,8.393996905951486,1.0644330196979213,1
5.872617611655887,4.64120162432096,9.620899130859028,1
0.5235016967685524,9.333814824693285,5.425585625896692,1
8.59993715450331,6.586723730997947,6.771385949138583,1
6.480965325222322,8.930241429478812,1.2079958873792784,1
2.9632509737093815,9.270389252244906,0.9621310077331258,1
4.888128767626164,0.38159297903695655,2.093318012338714,0
6.544156600357324,3.153407389866494,1.046013839061194,1
9.4873886027631,4.3743634475854565,9.334387580605823,1
2.749750834884961,9.940250407714403,2.859677960177617,1
2.767215649757687,1.7344868831635452,8.056035344923899,0
0.740677947204218,0.8497141403618047,5.0250140939718495,0
